Bot #1 Type,Pruning,Depth,Heuristic,Wins,Mean Turn Time,    Stdev Turn Time,Bot #2 Type,Pruning,Depth,Heuristic,Wins,Mean Turn Time, Stdev Turn Time,    Mean # Turns/Match,Stdev # Rounds/Match,Mean Sec/Match, Stdev Sec/Match
NAIVE,N/A,N/A,N/A,1,0.00483985150114,0.00351720182069,MINIMAX,F,3,RATIO,0,4.61637973785e-05,0.000206983355407,96.0,0.0,0.229753017426,0.0
NAIVE,N/A,N/A,N/A,0,0.108978476406,0.102844546188,MINIMAX,F,3,VORONOI,1,1.88270536791e-05,3.16629045239e-06,241.0,0.0,13.1887881756,0.0
NAIVE,N/A,N/A,N/A,0,0.221371799967,0.154231618798,MINIMAX,F,3,CHAMBER,1,1.98900172141e-05,3.45745938757e-06,229.0,0.0,25.4601650238,0.0
NAIVE,N/A,N/A,N/A,0,0.0208964498024,0.0127600485219,MINIMAX,F,4,RATIO,1,1.82056427002e-05,4.03037705079e-06,253.0,0.0,2.65628409386,0.0
NAIVE,N/A,N/A,N/A,0,0.262387374216,0.310853043259,MINIMAX,F,4,VORONOI,1,1.90674757757e-05,2.85675597908e-06,241.0,0.0,31.7512848377,0.0
NAIVE,N/A,N/A,N/A,0,0.433093013842,0.515979489781,MINIMAX,F,4,CHAMBER,1,2.03897973069e-05,4.28784288447e-06,241.0,0.0,52.406870842,0.0
NAIVE,N/A,N/A,N/A,1,1.51856972353e-05,3.29753561117e-06,NAIVE,N/A,N/A,N/A,0,1.58306481182e-05,4.09603362812e-06,276.0,0.0,0.00433301925659,0.0
Bot #1 Type,Pruning,Depth,Heuristic,Wins,Mean Turn Time,    Stdev Turn Time,Bot #2 Type,Pruning,Depth,Heuristic,Wins,Mean Turn Time, Stdev Turn Time,    Mean # Turns/Match,Stdev # Rounds/Match,Mean Sec/Match, Stdev Sec/Match
MINIMAX,T,7,RATIO,2,0.0925560938003,0.0798386023829,MINIMAX,T,7,RATIO,3,0.09407213121,0.0800270738052,332.0,104.768315821,30.8868004322,17.6186609356
MINIMAX,T,7,RATIO,1,2.9915706833,3.44593208148,MINIMAX,T,7,VORONOI,4,0.0552388227114,0.0434879081532,188.2,73.5320338356,286.943337536,58.0008021087
MINIMAX,T,7,RATIO,4,4.84943970354,5.61599546068,MINIMAX,T,7,CHAMBER,1,0.0594160171824,0.0638553508694,218.0,89.5053071052,530.216024351,86.5818826491
MINIMAX,T,7,RATIO,1,3.20727174932e-05,0.000185430419504,NAIVE,N/A,N/A,N/A,4,0.0772246361462,0.0646108922404,281.4,115.344007213,10.7852554321,6.57557492995
MINIMAX,T,7,VORONOI,0,0.0672641300293,0.0614681549441,MINIMAX,T,7,RATIO,5,3.1312978097,3.00623802158,165.0,91.8955929302,259.218193579,93.4744642441
MINIMAX,T,7,VORONOI,3,3.89347272727,3.76758250021,MINIMAX,T,7,VORONOI,2,3.63279682853,3.75291589483,100.4,41.4950599469,374.029621601,95.1712998045
MINIMAX,T,7,VORONOI,2,5.45556980741,5.33690922,MINIMAX,T,7,CHAMBER,3,3.226302072,3.34498974709,161.8,69.5798821499,698.468507767,218.148398929
MINIMAX,T,7,VORONOI,2,2.77207328687e-05,0.00010825996685,NAIVE,N/A,N/A,N/A,3,2.2442242061,2.75259958001,308.2,162.396305377,344.268475771,164.503897583
MINIMAX,T,7,CHAMBER,3,0.0727764449169,0.0685310756604,MINIMAX,T,7,RATIO,2,4.5581882937,4.88525352229,195.2,119.260051987,450.115394163,147.511563786
MINIMAX,T,7,CHAMBER,3,3.41818889112,3.33486300926,MINIMAX,T,7,VORONOI,2,4.9257729805,5.65765277936,147.8,101.625587329,612.748468399,257.769688119
MINIMAX,T,7,CHAMBER,3,6.15965968521,6.48454605189,MINIMAX,T,7,CHAMBER,2,7.35032466418,6.06055422231,112.0,56.1818476022,749.923318529,227.564188804
MINIMAX,T,7,CHAMBER,0,4.52242606928e-05,0.000279122114409,NAIVE,N/A,N/A,N/A,5,4.65865250796,5.05471407449,241.0,132.839753086,554.385309362,226.749841049
NAIVE,N/A,N/A,N/A,2,0.0730794871998,0.0599412254619,MINIMAX,T,7,RATIO,3,3.81788737337e-05,0.00043553531672,342.2,14.1336477952,12.4887082577,1.47965220183
NAIVE,N/A,N/A,N/A,4,2.98377002954,3.32720817582,MINIMAX,T,7,VORONOI,1,0.000928183437122,0.0197753963963,196.4,102.755243175,290.113748932,121.803683439
NAIVE,N/A,N/A,N/A,5,3.88936788605,4.71427377612,MINIMAX,T,7,CHAMBER,0,4.31003283017e-05,0.000270732575539,397.2,102.501512184,766.99224062,199.044671565
NAIVE,N/A,N/A,N/A,3,1.73379790108e-05,4.63420299961e-06,NAIVE,N/A,N/A,N/A,2,1.7404106852e-05,4.45672618645e-06,425.2,62.3134014478,0.00749101638794,0.00133685654929
